instance,tw,info_ghtw_n,info_ghtw_kn,triang_ghtw,info_ghtw_phase,info_ghtw_minseps,info_ghtw_pmcs
hypergraphs_Kakuro-easy-109-ext.xml.hg,-1,180,180,MO,2,389086011,0
hypergraphs_Kakuro-easy-112-ext.xml.hg,-1,162,150,MO,2,325321872,0
hypergraphs_Kakuro-easy-113-ext.xml.hg,-1,153,153,MO,2,336082347,0
hypergraphs_Kakuro-easy-114-ext.xml.hg,-1,168,168,TO,2,389876449,0
hypergraphs_Kakuro-easy-115-ext.xml.hg,-1,176,176,MO,2,379555676,0
hypergraphs_Kakuro-easy-117-ext.xml.hg,-1,158,158,MO,2,359319856,0
hypergraphs_Kakuro-easy-118-ext.xml.hg,-1,154,154,TO,2,331934960,0
hypergraphs_Kakuro-easy-120-ext.xml.hg,-1,164,164,TO,2,443353473,0
hypergraphs_Kakuro-easy-121-ext.xml.hg,-1,156,156,MO,2,339005477,0
hypergraphs_Kakuro-easy-122-ext.xml.hg,-1,160,160,TO,2,442620110,0
hypergraphs_Kakuro-easy-123-ext.xml.hg,-1,154,138,TO,2,421797399,24
hypergraphs_Kakuro-easy-124-ext.xml.hg,-1,157,157,TO,2,473548638,0
hypergraphs_Kakuro-easy-125-ext.xml.hg,-1,164,164,TO,2,393772379,0
hypergraphs_Kakuro-easy-126-ext.xml.hg,-1,170,170,MO,2,369811574,0
hypergraphs_Kakuro-easy-127-ext.xml.hg,-1,172,172,MO,2,369816462,0
hypergraphs_Kakuro-easy-128-ext.xml.hg,-1,164,164,TO,2,421093900,0
hypergraphs_Kakuro-easy-129-ext.xml.hg,-1,169,147,TO,2,395427327,0
hypergraphs_Kakuro-easy-130-ext.xml.hg,-1,157,157,MO,2,339016903,0
hypergraphs_Kakuro-easy-131-ext.xml.hg,-1,180,180,MO,2,389076521,0
hypergraphs_Kakuro-easy-132-ext.xml.hg,-1,172,172,MO,2,369825531,0
hypergraphs_Kakuro-easy-133-ext.xml.hg,-1,164,164,MO,2,359331919,0
hypergraphs_Kakuro-easy-134-ext.xml.hg,-1,156,156,TO,2,296973372,0
hypergraphs_Kakuro-easy-135-ext.xml.hg,-1,157,149,MO,2,325330815,0
hypergraphs_Kakuro-easy-136-ext.xml.hg,-1,168,168,MO,2,369825307,0
hypergraphs_Kakuro-easy-138-ext.xml.hg,-1,176,176,MO,2,379558962,0
hypergraphs_Kakuro-easy-139-ext.xml.hg,-1,164,164,MO,2,359291230,0
hypergraphs_Kakuro-easy-142-ext.xml.hg,-1,156,156,MO,2,338992798,0
hypergraphs_Kakuro-easy-146-ext.xml.hg,-1,165,165,MO,2,359325922,0
hypergraphs_Kakuro-easy-148-ext.xml.hg,-1,168,168,MO,2,369798584,0
hypergraphs_Kakuro-easy-149-ext.xml.hg,-1,164,164,TO,2,390706384,0
hypergraphs_Kakuro-easy-150-ext.xml.hg,-1,165,165,MO,2,359318234,0
hypergraphs_Kakuro-easy-151-ext.xml.hg,-1,177,177,MO,2,379569719,0
hypergraphs_Kakuro-easy-152-ext.xml.hg,-1,177,177,MO,2,379571823,0
hypergraphs_Kakuro-easy-153-ext.xml.hg,-1,175,163,MO,2,359313452,0
hypergraphs_Kakuro-easy-154-ext.xml.hg,-1,154,142,TO,2,367194963,0
hypergraphs_Kakuro-easy-155-ext.xml.hg,-1,153,153,MO,2,336088033,0
hypergraphs_Kakuro-easy-156-ext.xml.hg,-1,158,158,TO,2,411405182,0
hypergraphs_Kakuro-easy-157-ext.xml.hg,-1,156,156,TO,2,406046880,0
hypergraphs_Kakuro-easy-161-ext.xml.hg,-1,165,165,MO,2,538469199,0
hypergraphs_Kakuro-easy-162-ext.xml.hg,-1,165,165,MO,2,359320173,0
hypergraphs_Kakuro-easy-163-ext.xml.hg,-1,172,172,MO,2,369814205,0
hypergraphs_Kakuro-easy-164-ext.xml.hg,-1,168,168,TO,2,387868190,0
hypergraphs_Kakuro-easy-165-ext.xml.hg,-1,167,167,MO,2,359322357,0
hypergraphs_Kakuro-hard-000-ext.xml.hg,3,18,18,0.09,5,162,50
hypergraphs_Kakuro-hard-001-ext.xml.hg,3,36,36,0.16,5,338,130
hypergraphs_Kakuro-hard-002-ext.xml.hg,2,71,0,0.16,1,0,0
hypergraphs_Kakuro-hard-003-ext.xml.hg,3,73,15,0.2,5,200,93
hypergraphs_Kakuro-hard-004-ext.xml.hg,3,76,64,1.15,5,14966,2023
hypergraphs_Kakuro-hard-005-ext.xml.hg,4,72,64,6.24,5,334706,3199
hypergraphs_Kakuro-hard-006-ext.xml.hg,4,80,68,1.78,5,15570,4042
hypergraphs_Kakuro-hard-007-ext.xml.hg,3,86,86,4.52,5,124412,4491
hypergraphs_Kakuro-hard-008-ext.xml.hg,4,79,65,1.66,5,18252,3355
hypergraphs_Kakuro-hard-009-ext.xml.hg,3,78,70,10.62,5,30604,27264
hypergraphs_Kakuro-hard-010-ext.xml.hg,3,83,67,1.68,5,26810,2696
hypergraphs_Kakuro-hard-011-ext.xml.hg,4,80,60,7.21,5,107748,14209
hypergraphs_Kakuro-hard-012-ext.xml.hg,3,81,81,3.68,5,88684,4723
hypergraphs_Kakuro-hard-013-ext.xml.hg,3,87,87,12.97,5,121772,28548
hypergraphs_Kakuro-hard-014-ext.xml.hg,3,74,74,2.71,5,42240,4454
hypergraphs_Kakuro-hard-015-ext.xml.hg,4,82,82,14.41,5,253756,22317
hypergraphs_Kakuro-hard-016-ext.xml.hg,3,86,86,2.77,5,41676,4144
hypergraphs_Kakuro-hard-017-ext.xml.hg,3,89,89,14.39,5,223532,23215
hypergraphs_Kakuro-hard-018-ext.xml.hg,3,82,82,0.42,5,2358,514
hypergraphs_Kakuro-hard-019-ext.xml.hg,4,86,78,14.58,5,274468,20340
hypergraphs_Kakuro-hard-020-ext.xml.hg,4,81,73,12.22,5,110601,31347
hypergraphs_Kakuro-hard-021-ext.xml.hg,3,86,86,17.72,5,579876,3218
hypergraphs_Kakuro-hard-022-ext.xml.hg,3,84,84,3.75,5,92294,3719
hypergraphs_Kakuro-hard-023-ext.xml.hg,4,81,55,1.96,5,4905,3746
hypergraphs_Kakuro-hard-024-ext.xml.hg,3,84,56,1.25,5,5938,2777
hypergraphs_Kakuro-hard-025-ext.xml.hg,4,83,75,19.4,5,488781,20046
hypergraphs_Kakuro-hard-026-ext.xml.hg,4,80,80,21.64,5,725362,3211
hypergraphs_Kakuro-hard-027-ext.xml.hg,4,88,50,4.22,5,11718,11599
hypergraphs_Kakuro-hard-028-ext.xml.hg,4,88,72,114.1,5,3966980,2116
hypergraphs_Kakuro-hard-029-ext.xml.hg,3,80,58,1.16,5,16634,2113
hypergraphs_Kakuro-hard-030-ext.xml.hg,4,81,73,1.98,5,33155,3123
hypergraphs_Kakuro-hard-031-ext.xml.hg,4,76,76,2.35,5,31566,4824
hypergraphs_Kakuro-hard-032-ext.xml.hg,3,85,85,3.3,5,80684,4775
hypergraphs_Kakuro-hard-033-ext.xml.hg,4,80,80,7.51,5,212534,3361
hypergraphs_Kakuro-hard-034-ext.xml.hg,3,88,64,0.63,5,20892,391
hypergraphs_Kakuro-hard-035-ext.xml.hg,3,83,71,3.38,5,98264,3193
hypergraphs_Kakuro-hard-036-ext.xml.hg,3,82,82,0.48,5,6112,368
hypergraphs_Kakuro-hard-037-ext.xml.hg,5,86,86,78.07,5,1261084,91684
hypergraphs_Kakuro-hard-038-ext.xml.hg,4,90,70,100.37,5,3465298,2262
hypergraphs_Kakuro-hard-039-ext.xml.hg,4,89,89,558.96,5,13234055,25862
hypergraphs_Kakuro-hard-040-ext.xml.hg,4,86,60,1.7,5,55330,2832
hypergraphs_Kakuro-hard-041-ext.xml.hg,5,84,84,232.81,5,7891630,26958
hypergraphs_Kakuro-hard-042-ext.xml.hg,4,84,84,6.39,5,186846,5824
hypergraphs_Kakuro-hard-043-ext.xml.hg,4,83,83,24.73,5,550289,23351
hypergraphs_Kakuro-hard-044-ext.xml.hg,4,82,66,3.83,5,126150,2885
hypergraphs_Kakuro-hard-045-ext.xml.hg,5,84,84,1825.04,5,42850674,253522
hypergraphs_Kakuro-hard-046-ext.xml.hg,4,82,82,17.68,5,219266,34210
hypergraphs_Kakuro-hard-047-ext.xml.hg,5,86,86,130.32,5,1559238,221241
hypergraphs_Kakuro-hard-048-ext.xml.hg,4,84,84,78.43,5,78767,210766
hypergraphs_Kakuro-hard-049-ext.xml.hg,3,108,94,685.49,5,14656394,22652
hypergraphs_Kakuro-hard-050-ext.xml.hg,4,110,110,15.96,5,389628,6707
hypergraphs_Kakuro-hard-051-ext.xml.hg,-1,105,105,TO,2,400062180,0
hypergraphs_Kakuro-hard-052-ext.xml.hg,4,103,103,1150.61,5,24281583,399752
hypergraphs_Kakuro-hard-053-ext.xml.hg,5,106,106,906.99,5,17103485,254765
hypergraphs_Kakuro-hard-054-ext.xml.hg,4,104,104,22.44,5,305396,38334
hypergraphs_Kakuro-hard-055-ext.xml.hg,4,103,95,1999.7,5,45047596,2571
hypergraphs_Kakuro-hard-056-ext.xml.hg,3,100,100,22.88,5,202492,44324
hypergraphs_Kakuro-hard-057-ext.xml.hg,4,99,81,50.82,5,1316539,29997
hypergraphs_Kakuro-hard-058-ext.xml.hg,3,121,21,0.44,5,573,546
hypergraphs_Kakuro-hard-059-ext.xml.hg,3,122,86,3.18,5,123912,409
hypergraphs_Kakuro-hard-060-ext.xml.hg,4,120,92,42.68,5,1370056,3455
hypergraphs_Kakuro-hard-061-ext.xml.hg,3,148,148,10.71,5,284772,987
hypergraphs_Kakuro-hard-062-ext.xml.hg,4,144,108,256.65,5,545732,537318
hypergraphs_Kakuro-hard-064-ext.xml.hg,4,150,106,136.99,5,455952,309662
hypergraphs_Kakuro-hard-065-ext.xml.hg,4,144,144,101.08,5,2074420,6134
hypergraphs_Kakuro-hard-068-ext.xml.hg,4,148,108,36.56,5,554456,54387
hypergraphs_Kakuro-hard-069-ext.xml.hg,-1,148,124,TO,2,252706776,0
hypergraphs_Kakuro-hard-070-ext.xml.hg,3,155,34,1.46,5,6437,3168
hypergraphs_Kakuro-hard-071-ext.xml.hg,4,152,100,103.47,5,2625578,31800
hypergraphs_Kakuro-hard-072-ext.xml.hg,4,152,88,781.2,5,545510,1930264
hypergraphs_Kakuro-hard-073-ext.xml.hg,3,148,148,427.02,5,8884708,11816
hypergraphs_Kakuro-hard-074-ext.xml.hg,4,150,126,646.66,5,9730698,508618
hypergraphs_Kakuro-hard-075-ext.xml.hg,3,142,110,12.1,5,269808,7663
hypergraphs_Kakuro-hard-078-ext.xml.hg,4,148,80,164.63,5,168642,389780
hypergraphs_Kakuro-hard-083-ext.xml.hg,-1,153,145,TO,2,283890516,0
hypergraphs_Kakuro-hard-084-ext.xml.hg,5,156,104,2782.13,5,55075275,754825
hypergraphs_Kakuro-hard-086-ext.xml.hg,4,150,150,73.97,5,1406950,7867
hypergraphs_Kakuro-hard-087-ext.xml.hg,4,148,88,2335.54,5,56612924,310678
hypergraphs_Kakuro-hard-088-ext.xml.hg,3,153,59,18.41,5,927107,2831
hypergraphs_Kakuro-hard-090-ext.xml.hg,3,157,22,0.41,5,1447,277
hypergraphs_Kakuro-hard-092-ext.xml.hg,3,150,38,2.1,5,16282,4165
hypergraphs_Kakuro-hard-093-ext.xml.hg,3,153,103,110.87,5,2672201,4341
hypergraphs_Kakuro-hard-094-ext.xml.hg,-1,157,149,TO,2,386881533,0
hypergraphs_Kakuro-hard-096-ext.xml.hg,3,151,53,5.59,5,209911,4793
hypergraphs_Kakuro-hard-097-ext.xml.hg,-1,154,154,TO,2,481614632,0
hypergraphs_Kakuro-hard-098-ext.xml.hg,3,157,49,2.46,5,49605,3612
hypergraphs_Kakuro-hard-099-ext.xml.hg,-1,159,109,TO,2,355705403,1267
hypergraphs_Kakuro-hard-103-ext.xml.hg,-1,162,162,MO,2,359322792,0
hypergraphs_Kakuro-hard-104-ext.xml.hg,-1,148,148,TO,2,393844530,0
hypergraphs_Kakuro-hard-106-ext.xml.hg,-1,150,150,TO,2,489922502,0
hypergraphs_Kakuro-hard-109-ext.xml.hg,-1,180,180,MO,2,389103912,0
hypergraphs_Kakuro-hard-112-ext.xml.hg,-1,162,150,TO,2,467540915,0
hypergraphs_Kakuro-hard-113-ext.xml.hg,-1,153,153,TO,2,479198534,0
hypergraphs_Kakuro-hard-114-ext.xml.hg,-1,168,168,TO,2,401297348,0
hypergraphs_Kakuro-hard-115-ext.xml.hg,-1,166,166,MO,2,359334473,0
hypergraphs_Kakuro-hard-116-ext.xml.hg,-1,176,176,MO,2,380192859,0
hypergraphs_Kakuro-hard-118-ext.xml.hg,-1,158,158,MO,2,359313229,0
hypergraphs_Kakuro-hard-119-ext.xml.hg,-1,154,154,TO,2,336090350,0
hypergraphs_Kakuro-hard-121-ext.xml.hg,-1,164,164,MO,2,359326554,0
hypergraphs_Kakuro-hard-122-ext.xml.hg,-1,156,156,TO,2,427210958,0
hypergraphs_Kakuro-hard-123-ext.xml.hg,-1,160,160,MO,2,359336886,0
hypergraphs_Kakuro-hard-124-ext.xml.hg,-1,154,138,TO,2,408707803,39
hypergraphs_Kakuro-hard-125-ext.xml.hg,-1,157,157,MO,2,339012362,0
hypergraphs_Kakuro-hard-126-ext.xml.hg,-1,164,164,TO,2,398973879,0
hypergraphs_Kakuro-hard-127-ext.xml.hg,-1,170,170,TO,2,490331732,0
hypergraphs_Kakuro-hard-128-ext.xml.hg,-1,172,172,MO,2,369822328,0
hypergraphs_Kakuro-hard-129-ext.xml.hg,-1,164,164,MO,2,359329332,0
hypergraphs_Kakuro-hard-130-ext.xml.hg,-1,169,147,MO,2,325324821,0
hypergraphs_Kakuro-hard-131-ext.xml.hg,-1,157,157,TO,2,533631753,0
hypergraphs_Kakuro-hard-132-ext.xml.hg,-1,180,180,MO,2,389095740,0
hypergraphs_Kakuro-hard-133-ext.xml.hg,-1,172,172,MO,2,369833913,0
hypergraphs_Kakuro-hard-134-ext.xml.hg,-1,164,164,MO,2,359328088,0
hypergraphs_Kakuro-hard-135-ext.xml.hg,-1,156,156,TO,2,291605566,0
hypergraphs_Kakuro-hard-136-ext.xml.hg,-1,157,149,TO,2,430561106,0
hypergraphs_Kakuro-hard-137-ext.xml.hg,-1,181,181,MO,2,541973877,0
hypergraphs_Kakuro-hard-138-ext.xml.hg,-1,168,168,TO,2,512052686,0
hypergraphs_Kakuro-hard-140-ext.xml.hg,-1,176,176,MO,2,379575102,0
hypergraphs_Kakuro-hard-141-ext.xml.hg,-1,164,164,MO,2,536851042,0
hypergraphs_Kakuro-hard-144-ext.xml.hg,-1,156,156,MO,2,536866822,0
hypergraphs_Kakuro-hard-145-ext.xml.hg,-1,155,155,MO,2,336097165,0
hypergraphs_Kakuro-hard-149-ext.xml.hg,-1,173,173,MO,2,369822594,0
hypergraphs_Kakuro-hard-150-ext.xml.hg,-1,165,165,MO,2,359337617,0
hypergraphs_Kakuro-hard-151-ext.xml.hg,-1,164,120,MO,2,532669340,0
hypergraphs_Kakuro-hard-153-ext.xml.hg,-1,168,168,MO,2,369814067,0
hypergraphs_Kakuro-hard-154-ext.xml.hg,-1,164,164,MO,2,359334199,0
hypergraphs_Kakuro-hard-155-ext.xml.hg,-1,165,165,TO,2,524494131,0
hypergraphs_Kakuro-hard-156-ext.xml.hg,-1,177,177,MO,2,379568925,0
hypergraphs_Kakuro-hard-157-ext.xml.hg,-1,175,163,TO,2,459006257,0
hypergraphs_Kakuro-hard-158-ext.xml.hg,-1,154,142,TO,2,357795249,0
hypergraphs_Kakuro-hard-159-ext.xml.hg,-1,153,153,TO,2,465780764,0
hypergraphs_Kakuro-hard-161-ext.xml.hg,-1,158,158,MO,2,359326488,0
hypergraphs_Kakuro-hard-162-ext.xml.hg,-1,165,165,MO,2,359310636,0
hypergraphs_Kakuro-hard-163-ext.xml.hg,-1,156,156,MO,2,339026916,0
hypergraphs_Kakuro-hard-165-ext.xml.hg,-1,164,164,MO,2,536843929,0
hypergraphs_Kakuro-hard-168-ext.xml.hg,-1,160,148,MO,2,325327750,0
hypergraphs_Kakuro-hard-169-ext.xml.hg,-1,165,165,MO,2,359322299,0
hypergraphs_Kakuro-hard-170-ext.xml.hg,-1,165,165,TO,2,424084867,0
hypergraphs_Kakuro-hard-171-ext.xml.hg,-1,165,141,TO,2,434271353,0
hypergraphs_Kakuro-hard-172-ext.xml.hg,-1,172,172,TO,2,507051185,0
hypergraphs_Kakuro-hard-173-ext.xml.hg,-1,168,168,MO,2,369814696,0
hypergraphs_Kakuro-hard-174-ext.xml.hg,-1,167,167,MO,2,359308879,0
hypergraphs_Kakuro-medium-000-ext.xml.hg,3,18,18,0.09,5,162,46
hypergraphs_Kakuro-medium-001-ext.xml.hg,3,36,36,0.16,5,338,161
hypergraphs_Kakuro-medium-002-ext.xml.hg,2,71,0,0.16,1,0,0
hypergraphs_Kakuro-medium-003-ext.xml.hg,3,73,15,0.2,5,200,87
hypergraphs_Kakuro-medium-004-ext.xml.hg,3,76,64,1.17,5,14966,2233
hypergraphs_Kakuro-medium-005-ext.xml.hg,4,72,64,6.19,5,334706,2476
hypergraphs_Kakuro-medium-006-ext.xml.hg,4,80,68,1.65,5,15570,3735
hypergraphs_Kakuro-medium-007-ext.xml.hg,3,86,86,4.49,5,124412,4599
hypergraphs_Kakuro-medium-008-ext.xml.hg,4,79,65,1.56,5,18252,3056
hypergraphs_Kakuro-medium-009-ext.xml.hg,3,78,70,2.17,5,30604,4330
hypergraphs_Kakuro-medium-010-ext.xml.hg,3,83,67,1.9,5,26810,3846
hypergraphs_Kakuro-medium-011-ext.xml.hg,4,80,60,7.02,5,107748,14106
hypergraphs_Kakuro-medium-012-ext.xml.hg,3,81,81,3.51,5,88684,4417
hypergraphs_Kakuro-medium-013-ext.xml.hg,3,87,87,4.67,5,121772,4019
hypergraphs_Kakuro-medium-014-ext.xml.hg,3,74,74,2.65,5,42240,4552
hypergraphs_Kakuro-medium-015-ext.xml.hg,4,82,82,70.36,5,253756,191593
hypergraphs_Kakuro-medium-016-ext.xml.hg,3,86,86,2.57,5,41676,5184
hypergraphs_Kakuro-medium-017-ext.xml.hg,3,89,89,15.29,5,223532,28008
hypergraphs_Kakuro-medium-018-ext.xml.hg,3,82,82,0.42,5,2358,497
hypergraphs_Kakuro-medium-019-ext.xml.hg,4,86,78,14.95,5,274468,20148
hypergraphs_Kakuro-medium-020-ext.xml.hg,4,81,73,11.76,5,110601,29975
hypergraphs_Kakuro-medium-021-ext.xml.hg,3,86,86,18.6,5,579876,3050
hypergraphs_Kakuro-medium-022-ext.xml.hg,3,84,84,3.85,5,92294,4108
hypergraphs_Kakuro-medium-023-ext.xml.hg,4,81,55,2.24,5,4905,4285
hypergraphs_Kakuro-medium-024-ext.xml.hg,3,84,56,1.29,5,5938,2674
hypergraphs_Kakuro-medium-025-ext.xml.hg,4,83,75,19.79,5,488781,21277
hypergraphs_Kakuro-medium-026-ext.xml.hg,4,80,80,32.77,5,725362,33021
hypergraphs_Kakuro-medium-027-ext.xml.hg,4,88,50,1.08,5,11718,2387
hypergraphs_Kakuro-medium-028-ext.xml.hg,4,88,72,124.8,5,3966980,15700
hypergraphs_Kakuro-medium-029-ext.xml.hg,3,80,58,0.55,5,16634,293
hypergraphs_Kakuro-medium-030-ext.xml.hg,4,81,73,1.76,5,33155,1979
hypergraphs_Kakuro-medium-031-ext.xml.hg,4,76,76,2.23,5,31566,4111
hypergraphs_Kakuro-medium-032-ext.xml.hg,3,85,85,3.3,5,80684,4329
hypergraphs_Kakuro-medium-033-ext.xml.hg,4,80,80,7.35,5,212534,3712
hypergraphs_Kakuro-medium-034-ext.xml.hg,3,88,64,0.77,5,20892,338
hypergraphs_Kakuro-medium-035-ext.xml.hg,3,83,71,3.23,5,98264,3167
hypergraphs_Kakuro-medium-036-ext.xml.hg,3,82,82,0.52,5,6112,524
hypergraphs_Kakuro-medium-037-ext.xml.hg,5,86,86,78.81,5,1261084,92089
hypergraphs_Kakuro-medium-038-ext.xml.hg,4,90,70,104.76,5,3465298,2257
hypergraphs_Kakuro-medium-039-ext.xml.hg,4,89,89,496.08,5,13234055,22950
hypergraphs_Kakuro-medium-040-ext.xml.hg,4,86,60,7.15,5,55330,16736
hypergraphs_Kakuro-medium-041-ext.xml.hg,5,84,84,346.36,5,7891630,302147
hypergraphs_Kakuro-medium-042-ext.xml.hg,4,84,84,6.73,5,186846,4314
hypergraphs_Kakuro-medium-043-ext.xml.hg,4,83,83,15.31,5,550289,3029
hypergraphs_Kakuro-medium-044-ext.xml.hg,4,82,66,10.93,5,126150,22874
hypergraphs_Kakuro-medium-045-ext.xml.hg,5,84,84,1795.04,5,42850674,252601
hypergraphs_Kakuro-medium-046-ext.xml.hg,4,82,82,6.55,5,219266,4368
hypergraphs_Kakuro-medium-047-ext.xml.hg,5,86,86,126.77,5,1559238,217959
hypergraphs_Kakuro-medium-048-ext.xml.hg,4,84,84,83.48,5,78767,226716
hypergraphs_Kakuro-medium-049-ext.xml.hg,3,108,94,698.93,5,14656394,24749
hypergraphs_Kakuro-medium-050-ext.xml.hg,4,110,110,14.57,5,389628,4629
hypergraphs_Kakuro-medium-051-ext.xml.hg,-1,105,105,TO,2,395975866,0
hypergraphs_Kakuro-medium-052-ext.xml.hg,4,103,103,987.43,5,24281583,39431
hypergraphs_Kakuro-medium-053-ext.xml.hg,4,104,104,20.09,5,305396,29729
hypergraphs_Kakuro-medium-054-ext.xml.hg,4,103,95,1902.54,5,45047596,3286
hypergraphs_Kakuro-medium-055-ext.xml.hg,3,100,100,18.71,5,202492,33514
hypergraphs_Kakuro-medium-056-ext.xml.hg,4,99,81,48.6,5,1316539,27290
hypergraphs_Kakuro-medium-057-ext.xml.hg,3,121,21,0.31,5,573,177
hypergraphs_Kakuro-medium-058-ext.xml.hg,3,122,86,3.44,5,123912,465
hypergraphs_Kakuro-medium-059-ext.xml.hg,4,120,92,40.14,5,1370056,3997
hypergraphs_Kakuro-medium-060-ext.xml.hg,3,148,148,13.31,5,284772,1067
hypergraphs_Kakuro-medium-061-ext.xml.hg,4,144,108,1418.86,5,545732,3479535
hypergraphs_Kakuro-medium-063-ext.xml.hg,4,150,106,129.42,5,455952,274112
hypergraphs_Kakuro-medium-064-ext.xml.hg,4,144,144,104.02,5,2074420,86142
hypergraphs_Kakuro-medium-067-ext.xml.hg,4,148,108,739.39,5,554456,1732869
hypergraphs_Kakuro-medium-068-ext.xml.hg,-1,148,124,TO,2,242607709,0
hypergraphs_Kakuro-medium-069-ext.xml.hg,3,155,34,1.25,5,6437,2552
hypergraphs_Kakuro-medium-070-ext.xml.hg,4,152,88,169.6,5,545466,427044
hypergraphs_Kakuro-medium-071-ext.xml.hg,3,148,148,757.28,5,8884708,10845
hypergraphs_Kakuro-medium-072-ext.xml.hg,4,150,126,664.36,5,9730698,573125
hypergraphs_Kakuro-medium-073-ext.xml.hg,3,148,148,9.83,5,158684,13214
hypergraphs_Kakuro-medium-074-ext.xml.hg,3,142,110,8.9,5,269808,911
hypergraphs_Kakuro-medium-081-ext.xml.hg,-1,153,145,TO,2,292879567,0
hypergraphs_Kakuro-medium-082-ext.xml.hg,5,156,104,2761.16,5,55075275,1092328
hypergraphs_Kakuro-medium-084-ext.xml.hg,4,150,150,71.76,5,1406950,8453
hypergraphs_Kakuro-medium-085-ext.xml.hg,4,148,88,2168.57,5,56612924,31951
hypergraphs_Kakuro-medium-086-ext.xml.hg,3,153,59,17.69,5,927107,2503
hypergraphs_Kakuro-medium-089-ext.xml.hg,3,150,38,2.02,5,16282,4327
hypergraphs_Kakuro-medium-090-ext.xml.hg,3,153,103,107.34,5,2672201,5228
hypergraphs_Kakuro-medium-091-ext.xml.hg,-1,157,149,TO,2,404220891,0
hypergraphs_Kakuro-medium-093-ext.xml.hg,-1,154,154,TO,2,479614283,0
hypergraphs_Kakuro-medium-094-ext.xml.hg,3,157,49,2.3,5,48652,3750
hypergraphs_Kakuro-medium-098-ext.xml.hg,-1,162,162,MO,2,359327254,0
hypergraphs_Kakuro-medium-099-ext.xml.hg,-1,148,148,MO,2,325333522,0
hypergraphs_Kakuro-medium-101-ext.xml.hg,-1,150,150,MO,2,325327095,0
hypergraphs_Kakuro-medium-104-ext.xml.hg,-1,180,180,MO,2,389095401,0
hypergraphs_Kakuro-medium-108-ext.xml.hg,-1,162,150,MO,2,325319395,0
hypergraphs_Kakuro-medium-109-ext.xml.hg,-1,153,153,MO,2,336080120,0
hypergraphs_Kakuro-medium-110-ext.xml.hg,-1,168,168,MO,2,369829965,0
hypergraphs_Kakuro-medium-111-ext.xml.hg,-1,166,166,MO,2,359332677,0
hypergraphs_Kakuro-medium-112-ext.xml.hg,-1,176,176,MO,2,379565179,0
hypergraphs_Kakuro-medium-114-ext.xml.hg,-1,158,158,MO,2,359324337,0
hypergraphs_Kakuro-medium-115-ext.xml.hg,-1,154,154,TO,2,331530466,0
hypergraphs_Kakuro-medium-117-ext.xml.hg,-1,164,164,MO,2,359321019,0
hypergraphs_Kakuro-medium-118-ext.xml.hg,-1,156,156,TO,2,442912915,0
hypergraphs_Kakuro-medium-119-ext.xml.hg,-1,160,160,MO,2,359322066,0
hypergraphs_Kakuro-medium-120-ext.xml.hg,-1,154,138,TO,2,394810642,24
hypergraphs_Kakuro-medium-121-ext.xml.hg,-1,157,157,MO,2,339017270,0
hypergraphs_Kakuro-medium-122-ext.xml.hg,-1,164,164,MO,2,359323577,0
hypergraphs_Kakuro-medium-123-ext.xml.hg,-1,170,170,MO,2,369811415,0
hypergraphs_Kakuro-medium-124-ext.xml.hg,-1,172,172,MO,2,369828810,0
hypergraphs_Kakuro-medium-125-ext.xml.hg,-1,164,164,MO,2,359333165,0
hypergraphs_Kakuro-medium-126-ext.xml.hg,-1,169,147,TO,2,394503719,0
hypergraphs_Kakuro-medium-127-ext.xml.hg,-1,157,157,MO,2,339013978,0
hypergraphs_Kakuro-medium-128-ext.xml.hg,-1,180,180,MO,2,389086471,0
hypergraphs_Kakuro-medium-129-ext.xml.hg,-1,172,172,MO,2,369822513,0
hypergraphs_Kakuro-medium-130-ext.xml.hg,-1,164,164,MO,2,359323980,0
hypergraphs_Kakuro-medium-131-ext.xml.hg,-1,156,156,TO,2,303506508,0
hypergraphs_Kakuro-medium-132-ext.xml.hg,-1,157,149,TO,2,426568589,0
hypergraphs_Kakuro-medium-133-ext.xml.hg,-1,181,181,MO,2,539856575,0
hypergraphs_Kakuro-medium-134-ext.xml.hg,-1,168,168,TO,2,517263495,0
hypergraphs_Kakuro-medium-136-ext.xml.hg,-1,176,176,TO,2,459172803,0
hypergraphs_Kakuro-medium-137-ext.xml.hg,-1,164,164,MO,2,359295180,0
hypergraphs_Kakuro-medium-140-ext.xml.hg,-1,156,156,MO,2,536862525,0
hypergraphs_Kakuro-medium-141-ext.xml.hg,-1,155,155,TO,2,336899340,0
hypergraphs_Kakuro-medium-145-ext.xml.hg,-1,173,173,TO,2,425231083,0
hypergraphs_Kakuro-medium-146-ext.xml.hg,-1,165,165,MO,2,359323490,0
hypergraphs_Kakuro-medium-147-ext.xml.hg,-1,164,120,TO,2,505076457,0
hypergraphs_Kakuro-medium-149-ext.xml.hg,-1,168,168,MO,2,369820466,0
hypergraphs_Kakuro-medium-150-ext.xml.hg,-1,164,164,MO,2,359316717,0
hypergraphs_Kakuro-medium-151-ext.xml.hg,-1,165,165,TO,2,488964562,0
hypergraphs_Kakuro-medium-152-ext.xml.hg,-1,177,177,MO,2,379543420,0
hypergraphs_Kakuro-medium-153-ext.xml.hg,-1,169,169,TO,2,499119305,0
hypergraphs_Kakuro-medium-154-ext.xml.hg,-1,175,163,MO,2,359316620,0
hypergraphs_Kakuro-medium-155-ext.xml.hg,-1,154,142,TO,2,369219880,0
